,cyclone_name,cyclone_id,sar_time,file,match_type,analysis_center_quality_flag,analysis_rmax,analysis_vmax,vmax,sar_aeqd_path,sargeo_path,nan_ratio_within_100km,split
1460,USAGI,wp272024,2024-11-12 09:27:05,rcm3-sc50mc-owi-cm-20241112t092705-20241112t092822-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,28000.0,31.40301078899555,27,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp272024/rcm3-sc50mc-owi-cm-20241112t092705-20241112t092822-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp272024/IRWIN/rcm3-sc50mc-owi-cm-20241112t092705-20241112t092822-00003-______ll_gd_GEO-IRWIN.nc,0.0,train
1461,ERICK,ep062019,2019-07-31 03:47:21,s1a-ew-owi-cm-20190731t034721-20190731t034910-000003-033442_ll_gd_GEO-IRWIN.nc,exact_contains,0.0,11000.0,53.31678148148149,58,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep062019/s1a-ew-owi-cm-20190731t034721-20190731t034910-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep062019/IRWIN/s1a-ew-owi-cm-20190731t034721-20190731t034910-000003-033442_ll_gd_GEO-IRWIN.nc,0.0,test
1463,SAM,al182021,2021-09-30 09:58:23,rs2-scwa-owi-cm-20210930t095823-20210930t095939-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.6,25000.0,64.98118518518518,64,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al182021/rs2-scwa-owi-cm-20210930t095823-20210930t095939-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al182021/IRWIN/rs2-scwa-owi-cm-20210930t095823-20210930t095939-00003-______ll_gd_GEO-IRWIN.nc,0.3282345442957298,val
1465,SAM,al182021,2021-09-24 21:03:31,s1a-ew-owi-cm-20210924t210331-20210924t210556-000003-04B621_ll_gd_GEO-IRWIN.nc,exact_contains,0.0,12000.0,41.76729588806055,40,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al182021/s1a-ew-owi-cm-20210924t210331-20210924t210556-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al182021/IRWIN/s1a-ew-owi-cm-20210924t210331-20210924t210556-000003-04B621_ll_gd_GEO-IRWIN.nc,0.1321861057998725,val
1466,SAM,al182021,2021-09-26 09:09:03,s1b-ew-owi-cm-20210926t090903-20210926t091107-000003-0371EC_ll_gd_GEO-IRWIN.nc,exact_contains,0.0,8000.0,57.1209814814815,66,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al182021/s1b-ew-owi-cm-20210926t090903-20210926t091107-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al182021/IRWIN/s1b-ew-owi-cm-20210926t090903-20210926t091107-000003-0371EC_ll_gd_GEO-IRWIN.nc,0.0,val
1467,SAM,al182021,2021-09-28 09:18:08,rs2-scwa-owi-cm-20210928t091808-20210928t092031-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,20000.0,54.296370370370376,59,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al182021/rs2-scwa-owi-cm-20210928t091808-20210928t092031-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al182021/IRWIN/rs2-scwa-owi-cm-20210928t091808-20210928t092031-00003-______ll_gd_GEO-IRWIN.nc,0.3288718929254302,val
1468,SAM,al182021,2021-09-29 22:02:02,s1b-ew-owi-cm-20210929t220202-20210929t220436-000003-037380_ll_gd_GEO-IRWIN.nc,exact_contains,0.5,19000.0,54.53629814814816,63,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al182021/s1b-ew-owi-cm-20210929t220202-20210929t220436-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al182021/IRWIN/s1b-ew-owi-cm-20210929t220202-20210929t220436-000003-037380_ll_gd_GEO-IRWIN.nc,0.4921606118546845,val
1470,SAM,al182021,2021-10-02 09:53:19,rcm1-sc50mc-owi-cm-20211002t095319-20211002t095655-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,2.0,26000.0,56.48587407407408,60,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al182021/rcm1-sc50mc-owi-cm-20211002t095319-20211002t095655-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al182021/IRWIN/rcm1-sc50mc-owi-cm-20211002t095319-20211002t095655-00003-______ll_gd_GEO-IRWIN.nc,0.1207138304652645,val
1472,CHARLOTTE,sh212022,2022-03-23 22:18:49,rs2-scwa-owi-cm-20220323t221849-20220323t222113-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.6,93000.0,16.478971067501682,20,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh212022/rs2-scwa-owi-cm-20220323t221849-20220323t222113-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh212022/IRWIN/rs2-scwa-owi-cm-20220323t221849-20220323t222113-00003-______ll_gd_GEO-IRWIN.nc,0.0,val
1473,CHARLOTTE,sh212022,2022-03-23 11:13:55,rs2-scwa-owi-cm-20220323t111355-20220323t111619-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,53000.0,30.204528807986662,31,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh212022/rs2-scwa-owi-cm-20220323t111355-20220323t111619-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh212022/IRWIN/rs2-scwa-owi-cm-20220323t111355-20220323t111619-00003-______ll_gd_GEO-IRWIN.nc,0.0,val
1475,NEPARTAK,wp112021,2021-07-28 20:52:01,rcm3-sc50mc-owi-cm-20210728t205201-20210728t205729-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,73000.0,14.732791158882458,10,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp112021/rcm3-sc50mc-owi-cm-20210728t205201-20210728t205729-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp112021/IRWIN/rcm3-sc50mc-owi-cm-20210728t205201-20210728t205729-00003-______ll_gd_GEO-IRWIN.nc,0.0,val
1476,MAWAR,wp022023,2023-05-21 08:12:40,rcm2-sclna-owi-cm-20230521t081240-20230521t081356-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.7,24000.0,34.840992855887166,33,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp022023/rcm2-sclna-owi-cm-20230521t081240-20230521t081356-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp022023/IRWIN/rcm2-sclna-owi-cm-20230521t081240-20230521t081356-00003-______ll_gd_GEO-IRWIN.nc,0.245761631612492,train
1480,MAWAR,wp022023,2023-05-26 20:51:16,rcm2-sclnd-owi-cm-20230526t205116-20230526t205205-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,39000.0,62.83251111111112,72,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp022023/rcm2-sclnd-owi-cm-20230526t205116-20230526t205205-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp022023/IRWIN/rcm2-sclnd-owi-cm-20230526t205116-20230526t205205-00003-______ll_gd_GEO-IRWIN.nc,0.1858508604206501,train
1481,MAWAR,wp022023,2023-05-26 08:55:00,rcm2-sclna-owi-cm-20230526t085500-20230526t085617-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.6,21000.0,64.6934888888889,77,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp022023/rcm2-sclna-owi-cm-20230526t085500-20230526t085617-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp022023/IRWIN/rcm2-sclna-owi-cm-20230526t085500-20230526t085617-00003-______ll_gd_GEO-IRWIN.nc,0.0,train
1483,MAWAR,wp022023,2023-05-23 08:29:56,rcm2-sclnc-owi-cm-20230523t082956-20230523t083035-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.6,12000.0,67.17123333333333,69,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp022023/rcm2-sclnc-owi-cm-20230523t082956-20230523t083035-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp022023/IRWIN/rcm2-sclnc-owi-cm-20230523t082956-20230523t083035-00003-______ll_gd_GEO-IRWIN.nc,0.0582536647546207,train
1484,MAWAR,wp022023,2023-05-22 08:21:28,rcm2-sclnb-owi-cm-20230522t082128-20230522t082226-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,14000.0,46.55844444444444,46,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp022023/rcm2-sclnb-owi-cm-20230522t082128-20230522t082226-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp022023/IRWIN/rcm2-sclnb-owi-cm-20230522t082128-20230522t082226-00003-______ll_gd_GEO-IRWIN.nc,0.0,train
1485,MAWAR,wp022023,2023-05-29 09:51:57,rcm1-sc50mc-owi-cm-20230529t095157-20230529t095312-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,37000.0,41.871814814844,52,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp022023/rcm1-sc50mc-owi-cm-20230529t095157-20230529t095312-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp022023/IRWIN/rcm1-sc50mc-owi-cm-20230529t095157-20230529t095312-00003-______ll_gd_GEO-IRWIN.nc,0.3007010834926705,train
1487,MAWAR,wp022023,2023-05-25 08:46:34,rcm2-sclnc-owi-cm-20230525t084634-20230525t084750-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,22000.0,63.40076666666666,76,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp022023/rcm2-sclnc-owi-cm-20230525t084634-20230525t084750-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp022023/IRWIN/rcm2-sclnc-owi-cm-20230525t084634-20230525t084750-00003-______ll_gd_GEO-IRWIN.nc,0.0592734225621414,train
1488,MAWAR,wp022023,2023-05-28 09:43:34,rcm1-sclnc-owi-cm-20230528t094334-20230528t094451-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,43000.0,51.26874074074074,54,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp022023/rcm1-sclnc-owi-cm-20230528t094334-20230528t094451-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp022023/IRWIN/rcm1-sclnc-owi-cm-20230528t094334-20230528t094451-00003-______ll_gd_GEO-IRWIN.nc,0.0525175270873167,train
1489,MAWAR,wp022023,2023-05-25 20:40:39,s1a-ew-owi-cm-20230525t204039-20230525t204207-000003-05DB41_ll_gd_GEO-IRWIN.nc,exact_contains,0.5,21000.0,62.98647407407408,81,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp022023/s1a-ew-owi-cm-20230525t204039-20230525t204207-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp022023/IRWIN/s1a-ew-owi-cm-20230525t204039-20230525t204207-000003-05DB41_ll_gd_GEO-IRWIN.nc,0.4281708094327597,train
1492,EPSILON,al272020,2020-10-24 21:55:25,rs2-scwa-owi-cm-20201024t215525-20201024t215748-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.6,59000.0,37.99500740740741,34,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al272020/rs2-scwa-owi-cm-20201024t215525-20201024t215748-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al272020/IRWIN/rs2-scwa-owi-cm-20201024t215525-20201024t215748-00003-______ll_gd_GEO-IRWIN.nc,0.1237731038878266,test
1493,EPSILON,al272020,2020-10-24 21:53:46,rcm3-sc50mb-owi-cm-20201024t215346-20201024t215530-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.6,57000.0,37.95819629695577,34,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al272020/rcm3-sc50mb-owi-cm-20201024t215346-20201024t215530-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al272020/IRWIN/rcm3-sc50mb-owi-cm-20201024t215346-20201024t215530-00003-______ll_gd_GEO-IRWIN.nc,0.1019757807520713,test
1495,EPSILON,al272020,2020-10-25 09:33:03,rcm3-sc50mb-owi-cm-20201025t093303-20201025t093751-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,95000.0,34.831888888296795,33,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al272020/rcm3-sc50mb-owi-cm-20201025t093303-20201025t093751-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al272020/IRWIN/rcm3-sc50mb-owi-cm-20201025t093303-20201025t093751-00003-______ll_gd_GEO-IRWIN.nc,0.0164435946462715,test
1496,TEDDY,al202020,2020-09-19 22:14:07,rs2-scwa-owi-cm-20200919t221407-20200919t221523-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,1.55,53000.0,42.26707407407408,54,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al202020/rs2-scwa-owi-cm-20200919t221407-20200919t221523-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al202020/IRWIN/rs2-scwa-owi-cm-20200919t221407-20200919t221523-00003-______ll_gd_GEO-IRWIN.nc,0.4345442957297641,test
1497,TEDDY,al202020,2020-09-21 10:04:32,rs2-scwa-owi-cm-20200921t100432-20200921t100548-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,1.0,44000.0,35.83653703703703,42,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al202020/rs2-scwa-owi-cm-20200921t100432-20200921t100548-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al202020/IRWIN/rs2-scwa-owi-cm-20200921t100432-20200921t100548-00003-______ll_gd_GEO-IRWIN.nc,0.0,test
1499,TEDDY,al202020,2020-09-16 09:12:17,rs2-scwa-owi-cm-20200916t091217-20200916t091548-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.25,46000.0,38.21623703703703,43,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al202020/rs2-scwa-owi-cm-20200916t091217-20200916t091548-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al202020/IRWIN/rs2-scwa-owi-cm-20200916t091217-20200916t091548-00003-______ll_gd_GEO-IRWIN.nc,0.4058636073932441,test
1500,TEDDY,al202020,2020-09-22 10:16:02,s1a-ew-owi-cm-20200922t101602-20200922t101906-000003-0402C5_ll_gd_GEO-IRWIN.nc,fuzzy_sat_time,1.0,101000.0,47.54225185185185,46,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al202020/s1a-ew-owi-cm-20200922t101602-20200922t102007-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al202020/IRWIN/s1a-ew-owi-cm-20200922t101602-20200922t101906-000003-0402C5_ll_gd_GEO-IRWIN.nc,0.0,test
1501,BATSIRAI,sh082022,2022-01-30 01:04:58,s1a-ew-owi-cm-20220130t010458-20220130t010632-000003-04F596_ll_gd_GEO-IRWIN.nc,exact_contains,0.7,10000.0,52.03249629629629,49,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh082022/s1a-ew-owi-cm-20220130t010458-20220130t010632-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh082022/IRWIN/s1a-ew-owi-cm-20220130t010458-20220130t010632-000003-04F596_ll_gd_GEO-IRWIN.nc,0.0,val
1503,BATSIRAI,sh082022,2022-01-31 14:22:21,rs2-scwa-owi-cm-20220131t142221-20220131t142445-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,40000.0,35.99391111111111,40,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh082022/rs2-scwa-owi-cm-20220131t142221-20220131t142445-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh082022/IRWIN/rs2-scwa-owi-cm-20220131t142221-20220131t142445-00003-______ll_gd_GEO-IRWIN.nc,0.2819630337794774,val
1505,BATSIRAI,sh082022,2022-01-30 00:46:32,rs2-scwa-owi-cm-20220130t004632-20220130t004856-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.95,14000.0,47.60984444444445,49,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh082022/rs2-scwa-owi-cm-20220130t004632-20220130t004856-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh082022/IRWIN/rs2-scwa-owi-cm-20220130t004632-20220130t004856-00003-______ll_gd_GEO-IRWIN.nc,0.4321223709369025,val
1506,BATSIRAI,sh082022,2022-02-01 01:28:01,rs2-scwa-owi-cm-20220201t012801-20220201t013025-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,36000.0,43.79777407407408,42,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh082022/rs2-scwa-owi-cm-20220201t012801-20220201t013025-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh082022/IRWIN/rs2-scwa-owi-cm-20220201t012801-20220201t013025-00003-______ll_gd_GEO-IRWIN.nc,0.1697896749521988,val
1507,BATSIRAI,sh082022,2022-02-04 15:00:30,s1a-ew-owi-cm-20220204t150030-20220204t150335-000003-04F859_ll_gd_GEO-IRWIN.nc,exact_contains,0.0,32000.0,50.67043703703704,57,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh082022/s1a-ew-owi-cm-20220204t150030-20220204t150335-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh082022/IRWIN/s1a-ew-owi-cm-20220204t150030-20220204t150335-000003-04F859_ll_gd_GEO-IRWIN.nc,0.0,val
1508,BATSIRAI,sh082022,2022-01-29 13:40:18,rs2-scwa-owi-cm-20220129t134018-20220129t134242-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.95,14000.0,52.55370370370371,38,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh082022/rs2-scwa-owi-cm-20220129t134018-20220129t134242-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh082022/IRWIN/rs2-scwa-owi-cm-20220129t134018-20220129t134242-00003-______ll_gd_GEO-IRWIN.nc,0.418610579987253,val
1510,OMA,sh152019,2019-02-16 07:20:52,s1a-ew-owi-cm-20190216t072052-20190216t072256-000003-02E3FF_ll_gd_GEO-IRWIN.nc,exact_contains,0.5,74000.0,39.65674074074074,36,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh152019/s1a-ew-owi-cm-20190216t072052-20190216t072256-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh152019/IRWIN/s1a-ew-owi-cm-20190216t072052-20190216t072256-000003-02E3FF_ll_gd_GEO-IRWIN.nc,0.4198852772466539,test
1511,OMA,sh152019,2019-02-18 18:44:46,s1b-ew-owi-cm-20190218t184446-20190218t184711-000003-01C08C_ll_gd_GEO-IRWIN.nc,exact_contains,0.0,91000.0,34.1551,32,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh152019/s1b-ew-owi-cm-20190218t184446-20190218t184711-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh152019/IRWIN/s1b-ew-owi-cm-20190218t184446-20190218t184711-000003-01C08C_ll_gd_GEO-IRWIN.nc,0.0767367750159337,test
1512,OMA,sh152019,2019-02-14 18:28:52,s1a-ew-owi-cm-20190214t182852-20190214t183056-000003-02E348_ll_gd_GEO-IRWIN.nc,exact_contains,0.0,51000.0,39.41527407407408,29,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh152019/s1a-ew-owi-cm-20190214t182852-20190214t183056-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh152019/IRWIN/s1a-ew-owi-cm-20190214t182852-20190214t183056-000003-02E348_ll_gd_GEO-IRWIN.nc,0.1513065646908859,test
1513,LORNA,sh252019,2019-04-27 12:33:24,s1a-ew-owi-cm-20190427t123324-20190427t123528-000003-03095B_ll_gd_GEO-IRWIN.nc,exact_contains,0.0,33000.0,36.81134074074074,33,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh252019/s1a-ew-owi-cm-20190427t123324-20190427t123528-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh252019/IRWIN/s1a-ew-owi-cm-20190427t123324-20190427t123528-000003-03095B_ll_gd_GEO-IRWIN.nc,0.0734225621414914,test
1514,LORNA,sh252019,2019-04-28 12:23:21,s1b-ew-owi-cm-20190428t122321-20190428t122602-000003-01E172_ll_gd_GEO-IRWIN.nc,exact_contains,0.0,27000.0,50.835925925925935,39,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh252019/s1b-ew-owi-cm-20190428t122321-20190428t122602-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh252019/IRWIN/s1b-ew-owi-cm-20190428t122321-20190428t122602-000003-01E172_ll_gd_GEO-IRWIN.nc,0.0,test
1518,WANDA,al212021,2021-10-31 20:48:19,rcm2-sc50ma-owi-cm-20211031t204819-20211031t204951-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,48000.0,26.53564373004479,23,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al212021/rcm2-sc50ma-owi-cm-20211031t204819-20211031t204951-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al212021/IRWIN/rcm2-sc50ma-owi-cm-20211031t204819-20211031t204951-00003-______ll_gd_GEO-IRWIN.nc,0.0,val
1521,GRACE,al072021,2021-08-21 00:21:15,rs2-scwa-owi-cm-20210821t002115-20210821t002339-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,30000.0,49.966855555555554,54,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al072021/rs2-scwa-owi-cm-20210821t002115-20210821t002339-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al072021/IRWIN/rs2-scwa-owi-cm-20210821t002115-20210821t002339-00003-______ll_gd_GEO-IRWIN.nc,0.0554493307839388,val
1522,BUD,ep022024,2024-07-26 13:44:02,rcm2-sc50mc-owi-cm-20240726t134402-20240726t134520-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,1.6,58000.0,18.137848502962875,17,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep022024/rcm2-sc50mc-owi-cm-20240726t134402-20240726t134520-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep022024/IRWIN/rcm2-sc50mc-owi-cm-20240726t134402-20240726t134520-00003-______ll_gd_GEO-IRWIN.nc,0.2016571064372211,train
1523,BUD,ep022024,2024-07-25 13:36:15,rcm2-sc50ma-owi-cm-20240725t133615-20240725t133730-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,11000.0,30.598360713179463,26,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep022024/rcm2-sc50ma-owi-cm-20240725t133615-20240725t133730-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep022024/IRWIN/rcm2-sc50ma-owi-cm-20240725t133615-20240725t133730-00003-______ll_gd_GEO-IRWIN.nc,0.0147864882090503,train
1524,BRET,al032023,2023-06-23 10:07:39,rcm2-sc50ma-owi-cm-20230623t100739-20230623t100855-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,2.3,31000.0,27.9975872902046,26,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al032023/rcm2-sc50ma-owi-cm-20230623t100739-20230623t100855-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al032023/IRWIN/rcm2-sc50ma-owi-cm-20230623t100739-20230623t100855-00003-______ll_gd_GEO-IRWIN.nc,0.0,train
1525,BRET,al032023,2023-06-22 22:10:51,rcm2-sclnc-owi-cm-20230622t221051-20230622t221140-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,1.9,76000.0,21.90545194435725,28,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al032023/rcm2-sclnc-owi-cm-20230622t221051-20230622t221140-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al032023/IRWIN/rcm2-sclnc-owi-cm-20230622t221051-20230622t221140-00003-______ll_gd_GEO-IRWIN.nc,0.0260038240917782,train
1526,BRET,al032023,2023-06-22 09:28:00,rcm3-sclnd-owi-cm-20230622t092800-20230622t092916-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,2.0,36000.0,38.62638508631206,31,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al032023/rcm3-sclnd-owi-cm-20230622t092800-20230622t092916-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al032023/IRWIN/rcm3-sclnd-owi-cm-20230622t092800-20230622t092916-00003-______ll_gd_GEO-IRWIN.nc,0.0493307839388145,train
1527,BRET,al032023,2023-06-21 09:19:57,rcm3-sclna-owi-cm-20230621t091957-20230621t092112-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,1.0,24000.0,29.24637033485397,26,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al032023/rcm3-sclna-owi-cm-20230621t091957-20230621t092112-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al032023/IRWIN/rcm3-sclna-owi-cm-20230621t091957-20230621t092112-00003-______ll_gd_GEO-IRWIN.nc,0.0,train
